0.0
0.06578
0.03823
-0.03942
-0.02878
-0.04785
-0.07738
0.06889
0.25258
-0.11795
-0.06379
-0.14862
0.22466
-0.18065
-0.12595
0.03437
0.15071
-0.14458
0.23928
0.04177
-0.10874
-0.12931
0.03947
-0.01495
0.25208
0.03103
0.04013
0.11144
0.06239
-0.07327
-0.1139
0.14391
-0.09249
0.1307
-0.08729
-0.05428
0.0016
0.0848
0.04053
0.14418
-0.00583
-0.01467
-0.0806
-0.15938
-0.06725
0.1249
-0.11069
0.34327
-0.05218
0.13441
-0.00449
0.04242
0.09975
0.05966
-0.12041
-0.07088
-0.12011
-0.09621
-0.02122
0.2136
-0.18218
-0.04036
0.13973
-0.12899
-0.0181
-0.00467
-0.03192
0.02223
-0.18805
-0.06439
-0.00727
0.07812
-0.0757
0.10121
0.01676
0.02113
-0.06889
-0.05913
0.03555
-0.10399
-0.01246
-0.04548
0.05842
0.16818
0.01806
-0.03641
-0.0802
-0.0732
0.18927
0.34504
0.0058
0.02119
-0.00427
0.11422
-0.02099
-0.02125
-0.06457
-0.03936
-0.1165
-0.09123
